sessao_id,data,sessao,autor,comentario,fala,link
10219,2021-09-14,53, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Havendo número regimental, declaro aberta a 53ª Reunião da Comissão Parlamentar de Inquérito, criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da covid-19, bem como outras ações ou omissões cometidas pelos administradores públicos federais, estaduais e municipais no trato com a coisa pública durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"A presente reunião destina-se ao depoimento do Sr. Marcos Tolentino da Silva, em atendimento ao Requerimento nº 1.252, de autoria do Senador Randolfe Rodrigues.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,Pausa.,Eu peço que o depoente seja conduzido à mesa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,Pausa.,"A Comissão foi notificada de decisão liminar da Ministra Cármen Lucia, no Habeas Corpus nº 205.999, nos seguintes termos:",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,Pausa.,"",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""",Omar Aziz. PSD - AM – Vou pedir um pouco de silêncio... Pausa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""",O senhor trouxe profissionais de saúde que o estão acompanhando?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Marcos Tolentino Da Silva,Para depor.,"– Presidente, trouxe, sim.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Presidente,Omar Aziz. PSD - AM,– O senhor esteve aqui no dia do depoimento do Sr. Ricardo Barros. Não estava aqui?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
10219,2021-09-14,53, Marcos Tolentino Da Silva,Omar Aziz. PSD - AM,"– Sim, é...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10219
