sessao_id,data,sessao,autor,comentario,fala,link
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,– Pois não. Fique à vontade.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Exmos. Srs. e Sras. Senadores, Sr. Presidente, Sr. Relator, demais presentes, imprensa, meu nome é Marconny Albernaz, eu tenho 39 anos e quero, ao mesmo tempo, agradecer e lamentar a minha presença aqui. Agradecer porque esta é uma oportunidade para esclarecer uma série de inverdades que estão sendo divulgadas.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"É natural que muitas dúvidas sejam geradas a partir de um processo que é político, como é o processo de uma comissão parlamentar de inquérito. É natural que muitas dúvidas surjam; isso é natural em uma democracia. Mas, ao mesmo tempo, eu gostaria de lamentar porque, devido a um episódio pessoal que nada tem a ver com pandemia, que nada tem a ver com desvios de recursos do Ministério da Saúde, acabei vendo o meu nome tomando papel de protagonismo dentro do universo da maior pandemia da história da humanidade...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"O fato é que eu tive um aparelho celular apreendido a partir de uma medida cautelar de busca e apreensão em uma operação policial no Pará, após ter sido responsável por denunciar uma corrupção existente no Instituto Evandro Chagas. É isso mesmo que os senhores escutaram: eu fui responsável por denunciar uma corrupção existente no Instituto Evandro Chagas. Eu quero deixar bem claro que não era alvo de corrupção, nunca fui alvo de corrupção. Eu fui denunciante de uma corrupção, e vejam só o que aconteceu: no papel de denunciante de um ato de corrupção, eu me tornei investigado. Esses fatos fizeram com que eu tivesse as minhas comunicações privadas ilegalmente – ilegalmente – acessadas e, posteriormente, vazadas para toda a mídia nacional.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"Senhores, houve uma distorção dos fatos a todo momento.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,E a pergunta que não quer calar: o que existia dentro do meu aparelho celular?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,Eu sou nascido e criado em Brasília. Existiam ligações afetivas – eu gosto de manter relações afetivas e carinhosas com meus amigos e conhecidos.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"A grande maioria das comunicações são de caráter extremamente privado. Nenhuma das informações vazadas é de caráter público. Eu não sou uma pessoa pública. Eu me sinto muito, mas muito constrangido de ter minha vida íntima exposta, completamente exposta. Houve uma devassa, uma verdadeira devassa na minha vida pessoal. Informações distorcidas foram reiteradamente vazadas. Qualquer um dos senhores aqui presentes se sentiria extremamente constrangido caso isso tivesse ocorrido com V. Exas. Eu sou alguém que denunciou um ato de corrupção, vejam bem, eu fui alguém que denunciou um ato de corrupção, eu não fui alvo de investigação de corrupção. Da medida cautelar de busca e apreensão que ocorreu em minha residência em outubro de 2020, ou seja, há quase um ano, sequer houve algum tipo de acusação até hoje, não teve nenhuma denúncia do Ministério Público até hoje com relação à minha pessoa. Os dados foram ilegalmente extraídos do meu celular, foram reiteradamente vazados, de modo a promover distorções dos fatos, causando prejuízos imensos a mim e, sobretudo, à minha família – sobretudo, à minha família! –, é importante frisar isso.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"Eu tenho formação em Direito, fiz pós-graduação em Direito Eleitoral, fiz pós-graduação em Direito Público, além de algumas especializações fora do País, na Europa e nos Estados Unidos. Os contatos que criei ao longo da minha carreira vieram em decorrência da minha formação. Além do que, cresci nessa maravilhosa capital federal.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"Ao longo da minha carreira, eu conheci pessoas do mundo social de Brasília, de várias tendências políticas. O extrato das minhas conversas demonstra... O que o extrato das minhas conversas demonstra – infelizmente eu lamento – é que eu tenho ótimos amigos. Ao contrário do que dizem por aí, se eu fosse um lobista, eu seria um péssimo lobista. Se eu fosse um lobista, eu seria um péssimo lobista, porque eu jamais fui capaz de transformar minhas relações sociais em contratos e resultantes... e resultados econômicos milionários, conforme falsamente divulgado pela imprensa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"É importante deixar claro que eu sou do setor privado, eu não sou agente público, eu nunca recebi dinheiro público e nunca assumi qualquer tipo de cargo público. Não há nenhum tipo de contradição de eu, na figura de agente privado, promover tratativas privadas, análises de cenário político e, eventualmente, interlocuções institucionais com agentes públicos, desde que não esteja configurado nenhum ato de corrupção ativa. Interlocuções são normais. Não há, no conteúdo a que V. Exas. tiveram acesso, nada que ultrapasse a dúvida razoável em relação à minha honra e à minha imagem. É natural, sim, que, no meio de tantas indagações, tenham surgido dúvidas a meu respeito.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"Eu tenho apenas 39 anos e meu patrimônio é um patrimônio que condiz com a minha renda. Se eu auferisse tudo o que atribuem a mim, meu patrimônio seria cem, duzentas vezes maior. O meu patrimônio total hoje consiste em um apartamento financiado em 30 anos, que ainda está sendo pago, naturalmente, e um veículo, ano 2012.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"Eu estou e sairei desse processo todo muito prejudicado, pessoalmente e principalmente profissionalmente, sem que eu tenha cometido absolutamente nenhuma ilegalidade.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"Para encerrar minhas considerações iniciais, eu quero terminar com as seguintes colocações: eu, em nenhum momento, quis desrespeitar o importante papel que uma Comissão Parlamentar de Inquérito tem. Porém, não fui pessoalmente intimado, nunca fui intimado, não sou foragido da CPI, nunca fui formalmente intimado! Depois que descobri que eu era foragido da CPI, eu tive a oportunidade de vir até o Senado, na semana passada, no dia 9, e me dei por citado. Isso nunca ocorreu em nenhuma Comissão Parlamentar de Inquérito; eu me dei por citado! Estou aqui, hoje, espontaneamente.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,– Sr. Marconny...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM. Para interpelar.,"– Deixe eu lhe dizer uma coisa. O senhor não sabia que viria à CPI, não foi citado. Sim, o senhor foi, foi comunicado. E o senhor foi pegar um atestado médico por que mesmo, de 20 dias?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM. Para interpelar.,"– Eu vou acabar, eu vou acabar...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Porque, se o senhor não é servidor público, pega um atestado médico para dar satisfação a quem? Se o senhor fosse servidor público... A gente vai, pega um atestado médico para poder faltar ao emprego, ao trabalho, à labuta. O senhor pegou um atestado médico de 20 dias por quê?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,Não responda por ele!,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Não, não, eu só vou, eu só vou concluir aqui...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Porque eu quero saber, se o senhor disse que não sabia que tinha vindo aqui, me responda por que o senhor foi atrás de um atestado médico. Aliás, depois o médico mandou para cá dizendo que percebeu que o senhor estava fingindo. Por que o senhor foi atrás de um atestado médico? Por que o senhor está dizendo aqui, batendo na mesa: ""Olha, eu não fui comunicado""?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"Bom, se ele não foi comunicado, Senador Renan, a troco de que o cara vai atrás de um atestado médico, se ele não tem que dar satisfação nenhuma, se ele é um profissional liberal que vai a hora em que ele quiser para o trabalho dele, ele não bate ponto? A troco de que o senhor foi atrás de um atestado médico? A primeira pergunta que eu lhe faço: a troco de que o senhor foi atrás de um atestado médico? O senhor chega aqui com uma marra: ""Olha, não fui comunicado!"".",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Não, de forma alguma, Senador.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Vamos lá, me explica aí, Sr. Marconny!",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,– Eu vou só acabar...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Não, me explique, Sr. Marconny, por que o senhor foi atrás de um atestado médico.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Eu só queria acabar as minhas considerações e, depois, eu explico tudo o que o senhor pedir, enfim...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Não, o senhor vai me explicar muitas coisas de que o senhor está falando, o senhor vai ter que me explicar mesmo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Claro, claro, eu estou aqui para isso, Senador!",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Mas, agora, eu quero saber por que, Sr. Marconny, o senhor foi atrás de um atestado médico em que o médico lhe dá 20 dias e nenhum servidor público brasileiro consegue 15. Para os servidores do meu Estado, os 15 dias de um atestado é para um professor que, muitas vezes, está com um estresse altíssimo, Senador Humberto – porque você sabe o que é estar numa sala de aula! Professores têm estresse porque estão, no dia a dia, ali assimilando problemas de muitas pessoas dentro de uma sala; conseguir um atestado de 15 dias é a coisa mais difícil. O senhor, milagrosamente, através de um médico aqui do Sírio-Libanês de Brasília, consegue 20 dias e diz aqui que não foi comunicado para vir aqui. Então, o senhor foi atrás de um atestado médico para quê?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"– Vamos lá, para uma pessoa que não está acostumada a viver algo assim, eu efetivamente tive um colapso nervoso e físico, Sr. Senador. Eu tive que me preparar muito fisicamente e psicologicamente para estar aqui, sobretudo por não ter feito nada de errado. Nunca trabalhei como funcionário público, sempre fui vinculado à esfera privada e nunca me envolvi em compra de vacina – nunca!",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"No início da pandemia, fui sondado para assessorar politicamente e tecnicamente a Precisa em concorrência pública que já estava em andamento perante o Ministério da Saúde e que tinha como objetivo a aquisição de testes rápidos para detecção do covid-19. Como a concorrência já estava em andamento, não participei da análise do edital, habilitação ou apresentação de proposta da Precisa. Houve uma mudança na diretriz do Ministério da Saúde, que optou pela testagem por outros meios, e a aquisição dos testes foi cancelada pelo próprio Ministério da Saúde. Não houve tratativas, pagamento de valores ou qualquer tipo de vantagem a mim ou a qualquer outra pessoa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,Não fui contactado para nenhum outro serviço relacionado à Precisa ou ao Ministério da Saúde e muito menos à vacina.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"O início da pandemia foi marcado por incertezas e mudanças quanto às políticas públicas mundiais no combate ao coronavírus, tanto que o Ministério da Saúde cancelou essa concorrência em andamento e decidiu pela utilização de outros meios de testagem da população, tendo aí terminado toda e qualquer participação no assunto, ou seja, tudo isso não passou de uma conversa de WhatsApp que durou aproximadamente 30 dias.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"Eu quero pedir desculpas, mas desculpas de algo que eu mesmo não tive controle, que foi distorcido e retirado do contexto.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"Eu quero dizer que, invocando minha condição de investigado, embora nominalmente testemunha, mas como investigado na prática, eu vou utilizar o meu direito constitucional previsto e conferido pelo Supremo Tribunal Federal ao silêncio, porque todos nós sabemos que o conjunto de provas, de imputações poderá eventualmente ser analisado nas instâncias devidas.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"Por fim, eu quero dizer que tenho muita tranquilidade, tenho minha consciência tranquila, pois nunca agi fora dos limites impostos pela lei, mas, a partir de agora, estarei preocupado com a minha defesa técnica. A mesma Constituição Federal que garantiu a instalação desta CPI me assegurou o direito ao silêncio.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,"Que Deus abençoe todos, que Nossa Senhora passe na frente!",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Para depor.,Boa audiência a todos!,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,– O senhor não vai responder por que o senhor foi atrás de um atestado médico?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Eu, no dia 31, Sr. Senador, eu passei mal, muito mal, como falei aqui no meu relatório, nas minhas considerações finais. Eu tive um colapso nervoso, físico. E o médico me viu, me analisou e me deu atestado médico daquela situação...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,– O senhor fez uma denúncia de uma corrupção que estava havendo num instituto. O senhor fez essa denúncia a quem?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Sr. Senador, eu vou, eu vou... Com relação ao Instituto Evandro Chagas, tem um processo que corre no Pará em segredo de Justiça. Com relação a isso, ficarei calado.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– O senhor disse também que, se o senhor fosse um lobista, seria um péssimo lobista.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,– Por quê?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Marconny Nunes Ribeiro Albernaz De Faria,Omar Aziz. PSD - AM,"– Porque todos os negócios que eu tentei fazer, nenhum deu certo. Se é negócio...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,"c""Omar Aziz. PSD - AM"", ""Risos.""","Omar Aziz. PSD - AM – Sabe o que me lembra isso? Sabe o que me lembra? É porque não dá para levar a sério o senhor dizer aqui que vai ficar calado baseado numa decisão da Ministra Cármen Lúcia. A decisão da Cármen Lúcia é muito clara. E me lembra sabe o quê, Senador Renan? Nós temos praticamente a mesma idade, você é um pouco mais velho que eu – um pouco não, bem mais velho... Risos.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,"c""Omar Aziz. PSD - AM"", ""Risos.""","Mas para quem é da minha geração – sabe, Sr. Marconny? –, quando o senhor diz que o senhor, como lobista, é um péssimo lobista, de tudo que o senhor tentou fazer o senhor não conseguiu fazer nada, existia um desenho animado chamado Papa-Léguas e Coiote. O Coiote tentava pegar todas as vezes o Papa-Léguas, e o Papa-Léguas dava o seu jeito de fugir. Então, nesse caso, o senhor era o Coiote, e o Estado brasileiro era o Papa-Léguas. O senhor, como lobista, tentou se dar bem e não se deu bem em absolutamente nada.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,"c""Omar Aziz. PSD - AM"", ""Risos.""",Mas eu vou passar ao Senador Renan...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Randolfe Rodrigues,PDT/CIDADANIA/REDE/REDE - AP,"– Presidente, não sem antes destacar que o Sr. Marconny nos frustra um pouco.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Randolfe Rodrigues,PDT/CIDADANIA/REDE/REDE - AP,"Quando ele começou a exposição inicial, criou uma expectativa danada de que ele ia falar...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,– Ele não vai dar uma de Carlos Wizard aqui hoje. Não vai mesmo. Não vai dar.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Randolfe Rodrigues,PDT/CIDADANIA/REDE/REDE - AP,– Eu fiquei animado...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,"– Pode ter certeza de que não vai dar de Carlos Wizard hoje, não vai. Aquele senhor veio aqui... Queria vender livro! Veja bem o tamanho do cara... Que o senhor diga que realmente foi um péssimo lobista, eu até posso... É o senhor que está dizendo, não sou eu. Mas me recordo, volto a dizer, de um desenho animado que a gente assistia; quando era criança, eu assistia. Não tem mais esses desenhos animados. Hoje há outros tipos de desenhos.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Presidente,Omar Aziz. PSD - AM,Senador Renan com a palavra.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
10220,2021-09-15,54, Renan Calheiros,Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.,"– Sr. Presidente, Sras. Senadoras, Srs. Senadores, eu vou passar diretamente às perguntas, para que nós possamos efetivamente avançar neste relatório, esclarecer pontos que precisam ser esclarecidos e contribuir, nesta reta final, para que nós tenhamos, na próxima semana, quem sabe, já a proposta de relatório que será apreciada por esta Comissão Parlamentar de Inquérito.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10220
