sessao_id,data,sessao,autor,comentario,fala,link
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"– Havendo número regimental, declaro aberta a 50ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 371 e 372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da covid-19, bem como outras ações e omissões cometidas por administradores públicos federais, estaduais e municipais no trato com a coisa pública durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"A presente reunião destina-se ao depoimento do Sr. Ivanildo Gonçalves da Silva... Pretendia-se, não é?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"A Comissão tomou conhecimento da decisão liminar do Ministro Nunes Marques no Mandado de Segurança nº 38.195, impetrado por Ivanildo Gonçalves da Silva nos seguintes termos:",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"Diante desta decisão, foi convocada a Diretora-Presidente da VTCLog, a Sra. Andreia Lima, que se colocou à disposição várias vezes. Inclusive, me procurou, no meu gabinete, para vir aqui, cheia de explicações. Agora, a CPI irá focar no depoimento de todas as pessoas da VTCLog – todas, sem exceção. Nós iremos a fundo na VTCLog até a CPI concluir essa questão.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"Respeitamos, volto a dizer, todas as decisões que o Supremo ou qualquer instância da Justiça brasileira tem tomado em relação à CPI da pandemia, mas temos o direito de recorrer. Ontem mesmo entramos com agravo pedindo ao ministro, caso ele não julgue, que leve à turma esse agravo que nós fizemos.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"E quero dizer que a CPI não vai tomar nenhuma atitude; diferente do Presidente Bolsonaro, que, quando é contrariado numa decisão judicial, entra com impeachment contra ministros. Aqui, Senador Renan Calheiros, nós respeitamos as decisões. E quero tranquilizar que nós não vamos entrar com nenhum pedido de impeachment contra ministro por decisões contrárias. Está certo? Por quê? Porque nós respeitamos as decisões. E faremos...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"Vamos recorrer da decisão do Ministro Kassio, porque, volto a repetir, o Sr. Ivanildo não é investigado por esta CPI, ele é apenas uma testemunha. Foi usado para retirar dinheiro e levar para alguém. Esses quase 5 milhões que ele retirou dos bancos, principalmente do Bradesco e do banco Caixa Econômica, no Aeroporto Internacional de Brasília, ele não retirou para levar pra casa dele, ele retirou pra levar para alguém. E não é uma quantia pequena, é uma quantia muito grande de recursos em pouco tempo retirados de um banco pra levar pra outro lugar.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"Senador Izalci, quer falar?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"– Sim, quero.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"Presidente, duas colocações.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"A primeira: estava prevista hoje, antes da colocação do Ivanildo, a presença do ex-Secretário Francisco Araújo, mas, na última reunião, o Senador Randolfe acabou transferindo pra quinta. Eu gostaria de perguntar a V. Exa. se nós poderíamos confirmar isso. Parece que na quinta já tem outro nome. Eu queria que V. Exa. pudesse...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"Até para informação de todos, do Diário Oficial do Distrito Federal de ontem, o Sr. Francisco Araújo está recebendo uma comenda do GDF, talvez pela eficiência da gestão do falso negativo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"Então, eu faço mais um apelo a V. Exa., ao Relator para que coloquem definitivamente uma data, porque dá a impressão... As pessoas estão perguntando: ""E aí?"", porque a gente está adiando constantemente. Esse era o primeiro ponto.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,O segundo...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"Quer responder já, Presidente? Eu tenho mais um ponto.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"Segundo ponto, Presidente: eu fui o primeiro que levantou a ineficiência do controle do Ministério da Saúde, inclusive com relação a estoques e distribuição. E falei da VTCLog. Fui o primeiro a falar isso. Foi entregue à Comissão toda uma documentação exatamente pela Sra. Andreia Lima, que, desde o primeiro momento, antes de ir pra Jornal Nacional, pro Jornal da Globo, se dispôs e trouxe documentos pra mostrar e responder tudo aquilo que interessa ou em que haja dúvidas, porque ela realmente é a gerente da empresa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.,"Eu acredito que a CPI chegou a contactá-la ontem, mas ela está em São Paulo. Eu gostaria também que o mais rápido possível ela viesse para esclarecer exatamente...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"– Sinceramente, Senador Izalci, eu não sei se ela está em São Paulo. Eu sei que nós vamos convocar várias outras pessoas hoje da VTCLog. Com certeza, isso nós vamos fazer.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF,"– Não, não estou questionando, muito pelo contrário, eu acho que tem que chamar todo mundo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"– Até porque é o seguinte: se uma simples testemunha, se se movimentou um dos maiores escritórios do Brasil pra defender o Ivanildo, é porque alguma coisa está errada, Senador. Alguma coisa está errada.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF,– É bom chamá-lo para esclarecer.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,– O Ivanildo não tem condições de pagar o escritório que assinou essa petição. O senhor me desculpa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF,"– É evidente, Presidente...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"– É evidente. Agora, se a Dra. Andreia...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF,"– Ele está lá, ele é funcionário da empresa há 12 anos.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Presidente,Omar Aziz. PSD - AM,"– Se a Dra. Andreia realmente quisesse esclarecer, ela estaria aqui hoje. Ela teria pego um avião 7h da manhã em São Paulo e estaria aqui às 9h da manhã. A verdade é que há uma protelação muito grande, e nós vamos a fundo agora. Nós temos tempo pra investigar a VTCLog.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
10189,2021-08-31,50, Izalci Lucas,Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF,"– Ótimo! Excelente. E eu faço questão, inclusive, de estar presente e mostrar, porque fui o primeiro a pedir que viesse, e aí, em vez de chamar, chamaram-se outras pessoas, mas tudo bem.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10189
