sessao_id,data,sessao,autor,comentario,fala,link
10068,2021-07-01,30, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,– Bom dia!,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"Havendo número regimental, declaro aberta a 30ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 371 e 372 para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como outras ações e omissões cometidas por administrações públicas federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"A presente reunião destina-se ao depoimento do Luiz Paulo Dominguetti Pereira, em atendimento aos requerimentos dos Senadores Alessandro Vieira, Humberto Costa, Randolfe Rodrigues e Renan Calheiros.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"Havendo número regimental, coloco em votação a Ata da 29ª Reunião, solicitada a dispensa de sua leitura.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Pausa.,Os Srs. Senadores que a aprovam permaneçam como se encontram.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Pausa.,Aprovada.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Pausa.,"Informo que a Advocacia do Senado Federal, durante a madrugada de hoje, pediu a reconsideração da decisão da Ministra Rosa Weber no Habeas Corpus n° 203.800, Distrito Federal, impetrado em favor do depoente Francisco Maximiano e, não sendo deferida a reconsideração, solicitou-se que a manifestação fosse recebida como agravo regimental.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Pausa.,"Entendemos, com a devida vênia da Ministra Rosa Weber, que a decisão de conferir o direito ao silêncio à testemunha nesta Comissão foi equivocada. Respeitamos a decisão, mas entendemos que está equivocada.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Pausa.,Eu irei chamar o depoente.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
10068,2021-07-01,30, Presidente,Pausa.,"Eu queria que ele entrasse, por favor.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10068
